#Iteracion	Raiz	Valor en la funcion	Error aproximado
295		4.188832  	0.132266  	0.008076
296		4.189165  	0.129957  	0.007934
297		4.189491  	0.127689  	0.007795
298		4.189812  	0.125461  	0.007659
299		4.190128  	0.123271  	0.007524
300		4.190437  	0.121119  	0.007393
301		4.190742  	0.119005  	0.007263
302		4.191041  	0.116928  	0.007136
303		4.191335  	0.114888  	0.007011
304		4.191623  	0.112882  	0.006888
305		4.191907  	0.110912  	0.006767
306		4.192186  	0.108977  	0.006649
307		4.192460  	0.107075  	0.006532
308		4.192729  	0.105206  	0.006418
309		4.192993  	0.103370  	0.006306
310		4.193253  	0.101565  	0.006195
311		4.193508  	0.099793  	0.006087
312		4.193759  	0.098051  	0.005980
313		4.194005  	0.096340  	0.005875
314		4.194247  	0.094658  	0.005772
315		4.194485  	0.093006  	0.005671
316		4.194719  	0.091383  	0.005572
317		4.194949  	0.089788  	0.005475
318		4.195174  	0.088221  	0.005379
319		4.195396  	0.086681  	0.005285
320		4.195614  	0.085168  	0.005192
321		4.195828  	0.083682  	0.005101
322		4.196038  	0.082221  	0.005012
323		4.196245  	0.080786  	0.004924
324		4.196448  	0.079376  	0.004838
325		4.196647  	0.077991  	0.004753
326		4.196843  	0.076630  	0.004670
327		4.197036  	0.075292  	0.004589
328		4.197225  	0.073978  	0.004508
329		4.197411  	0.072687  	0.004429
330		4.197594  	0.071418  	0.004352
331		4.197773  	0.070172  	0.004276
332		4.197950  	0.068947  	0.004201
333		4.198123  	0.067744  	0.004127
334		4.198293  	0.066561  	0.004055
335		4.198460  	0.065400  	0.003984
336		4.198625  	0.064258  	0.003915
337		4.198786  	0.063137  	0.003846
338		4.198945  	0.062035  	0.003779
339		4.199101  	0.060952  	0.003713
340		4.199254  	0.059888  	0.003648
341		4.199405  	0.058843  	0.003584
342		4.199553  	0.057816  	0.003521
343		4.199698  	0.056807  	0.003460
344		4.199841  	0.055816  	0.003399
345		4.199981  	0.054841  	0.003340
346		4.200119  	0.053884  	0.003282
347		4.200254  	0.052944  	0.003224
348		4.200387  	0.052020  	0.003168
349		4.200518  	0.051112  	0.003112
350		4.200646  	0.050220  	0.003058
351		4.200773  	0.049343  	0.003005
352		4.200897  	0.048482  	0.002952
353		4.201018  	0.047636  	0.002900
354		4.201138  	0.046804  	0.002850
355		4.201256  	0.045988  	0.002800
356		4.201371  	0.045185  	0.002751
357		4.201485  	0.044396  	0.002703
358		4.201597  	0.043621  	0.002656
359		4.201706  	0.042860  	0.002609
360		4.201814  	0.042112  	0.002564
361		4.201920  	0.041377  	0.002519
362		4.202024  	0.040655  	0.002475
363		4.202126  	0.039945  	0.002432
364		4.202226  	0.039248  	0.002389
365		4.202325  	0.038563  	0.002347
366		4.202422  	0.037890  	0.002306
367		4.202517  	0.037229  	0.002266
368		4.202611  	0.036579  	0.002226
369		4.202703  	0.035941  	0.002187
370		4.202793  	0.035313  	0.002149
371		4.202882  	0.034697  	0.002112
372		4.202969  	0.034091  	0.002075
373		4.203055  	0.033496  	0.002039
374		4.203139  	0.032912  	0.002003
375		4.203221  	0.032337  	0.001968
376		4.203303  	0.031773  	0.001934
377		4.203383  	0.031218  	0.001900
378		4.203461  	0.030674  	0.001867
379		4.203538  	0.030138  	0.001834
380		4.203614  	0.029612  	0.001802
381		4.203688  	0.029095  	0.001770
382		4.203761  	0.028588  	0.001740
383		4.203833  	0.028089  	0.001709
384		4.203904  	0.027598  	0.001679
385		4.203973  	0.027117  	0.001650
386		4.204041  	0.026643  	0.001621
387		4.204108  	0.026178  	0.001593
388		4.204174  	0.025721  	0.001565
389		4.204239  	0.025273  	0.001538
390		4.204302  	0.024831  	0.001511
391		4.204365  	0.024398  	0.001484
392		4.204426  	0.023972  	0.001458
393		4.204486  	0.023554  	0.001433
394		4.204545  	0.023143  	0.001408
395		4.204604  	0.022739  	0.001383
396		4.204661  	0.022342  	0.001359
397		4.204717  	0.021952  	0.001335
398		4.204772  	0.021569  	0.001312
399		4.204826  	0.021192  	0.001289
400		4.204880  	0.020823  	0.001267
401		4.204932  	0.020459  	0.001245
402		4.204983  	0.020102  	0.001223
403		4.205034  	0.019751  	0.001201
404		4.205083  	0.019407  	0.001181
405		4.205132  	0.019068  	0.001160
406		4.205180  	0.018735  	0.001140
407		4.205227  	0.018408  	0.001120
408		4.205274  	0.018087  	0.001100
409		4.205319  	0.017771  	0.001081
410		4.205364  	0.017461  	0.001062
411		4.205408  	0.017156  	0.001044
412		4.205451  	0.016857  	0.001025
413		4.205493  	0.016563  	0.001007
414		4.205535  	0.016273  	0.000990
415		4.205576  	0.015989  	0.000973
416		4.205616  	0.015710  	0.000956
417		4.205655  	0.015436  	0.000939
418		4.205694  	0.015167  	0.000922
419		4.205732  	0.014902  	0.000906
420		4.205770  	0.014642  	0.000891
421		4.205806  	0.014386  	0.000875
422		4.205843  	0.014135  	0.000860
423		4.205878  	0.013889  	0.000845
424		4.205913  	0.013646  	0.000830
425		4.205947  	0.013408  	0.000815
426		4.205981  	0.013174  	0.000801
427		4.206014  	0.012944  	0.000787
428		4.206047  	0.012718  	0.000773
429		4.206079  	0.012496  	0.000760
430		4.206110  	0.012278  	0.000747
431		4.206141  	0.012064  	0.000734
432		4.206171  	0.011853  	0.000721
433		4.206201  	0.011646  	0.000708
434		4.206230  	0.011443  	0.000696
435		4.206259  	0.011243  	0.000684
436		4.206287  	0.011047  	0.000672
437		4.206315  	0.010854  	0.000660
438		4.206342  	0.010665  	0.000649
439		4.206369  	0.010479  	0.000637
440		4.206395  	0.010296  	0.000626
441		4.206421  	0.010116  	0.000615
442		4.206447  	0.009940  	0.000604
443		4.206472  	0.009766  	0.000594
444		4.206496  	0.009596  	0.000584
445		4.206520  	0.009428  	0.000573
446		4.206544  	0.009264  	0.000563
447		4.206567  	0.009102  	0.000553
448		4.206590  	0.008943  	0.000544
449		4.206613  	0.008787  	0.000534
450		4.206635  	0.008634  	0.000525
451		4.206656  	0.008483  	0.000516
452		4.206678  	0.008335  	0.000507
453		4.206699  	0.008189  	0.000498
454		4.206719  	0.008047  	0.000489
455		4.206740  	0.007906  	0.000481
456		4.206759  	0.007768  	0.000472
457		4.206779  	0.007633  	0.000464
458		4.206798  	0.007499  	0.000456
459		4.206817  	0.007368  	0.000448
460		4.206836  	0.007240  	0.000440
461		4.206854  	0.007113  	0.000433
462		4.206872  	0.006989  	0.000425
463		4.206889  	0.006867  	0.000418
464		4.206906  	0.006747  	0.000410
465		4.206923  	0.006630  	0.000403
466		4.206940  	0.006514  	0.000396
467		4.206956  	0.006400  	0.000389
468		4.206973  	0.006289  	0.000382
469		4.206988  	0.006179  	0.000376
470		4.207004  	0.006071  	0.000369
471		4.207019  	0.005965  	0.000363
472		4.207034  	0.005861  	0.000356
473		4.207049  	0.005759  	0.000350
474		4.207063  	0.005658  	0.000344
475		4.207078  	0.005559  	0.000338
476		4.207091  	0.005462  	0.000332
477		4.207105  	0.005367  	0.000326
478		4.207119  	0.005273  	0.000321
479		4.207132  	0.005181  	0.000315
480		4.207145  	0.005091  	0.000310
481		4.207158  	0.005002  	0.000304
482		4.207170  	0.004915  	0.000299
483		4.207183  	0.004829  	0.000294
484		4.207195  	0.004745  	0.000288
485		4.207207  	0.004662  	0.000283
486		4.207218  	0.004580  	0.000278
487		4.207230  	0.004501  	0.000274
488		4.207241  	0.004422  	0.000269
489		4.207252  	0.004345  	0.000264
490		4.207263  	0.004269  	0.000260
491		4.207274  	0.004194  	0.000255
492		4.207285  	0.004121  	0.000251
493		4.207295  	0.004049  	0.000246
494		4.207305  	0.003979  	0.000242
495		4.207315  	0.003909  	0.000238
496		4.207325  	0.003841  	0.000234
497		4.207335  	0.003774  	0.000229
498		4.207344  	0.003708  	0.000225
499		4.207353  	0.003643  	0.000222
500		4.207363  	0.003580  	0.000218
501		4.207372  	0.003517  	0.000214
